start_station_code,end_station_code,start_date
1,4,2016-08-07
8,5,2016-08-07
7,6,2016-08-07
4,5,2016-08-07
7,5,2016-08-07
4,1,2016-08-07
7,5,2016-08-07
7,2,2016-08-07
7,5,2016-08-07
7,5,2016-08-07
2,1,2016-08-07
4,2,2016-08-07
6,7,2016-08-07
7,5,2016-08-07
3,8,2016-08-07
7,3,2016-08-07
4,7,2016-08-08
1,6,2016-08-08
3,5,2016-08-08
3,8,2016-08-08
8,2,2016-08-08
3,5,2016-08-08
5,3,2016-08-08
5,4,2016-08-08
3,5,2016-08-08
5,2,2016-08-08
7,1,2016-08-08
7,8,2016-08-08
3,6,2016-08-08
8,6,2016-08-08
6,4,2016-08-08
2,5,2016-08-08
7,5,2016-08-08
4,7,2016-08-08
2,1,2016-08-08
2,4,2016-08-08
3,5,2016-08-08
7,6,2016-08-08
4,8,2016-08-08
7,6,2016-08-08
1,8,2016-08-08
3,1,2016-08-08
1,2,2016-08-08
3,8,2016-08-08
6,3,2016-08-08
2,6,2016-08-08
2,4,2016-08-08
8,2,2016-08-08
7,4,2016-08-08
2,8,2016-08-08
3,6,2016-08-08
4,3,2016-08-08
8,1,2016-08-08
3,4,2016-08-08
8,7,2016-08-08
7,5,2016-08-08
5,2,2016-08-08
6,3,2016-08-08
6,4,2016-08-08
7,1,2016-08-08
7,5,2016-08-08
3,2,2016-08-08
4,2,2016-08-08
4,5,2016-08-08
2,8,2016-08-08
6,1,2016-08-08
6,3,2016-08-08
1,3,2016-08-08
2,1,2016-08-08
8,1,2016-08-08
8,7,2016-08-08
6,1,2016-08-08
4,2,2016-08-08
1,6,2016-08-08
5,7,2016-08-08
2,4,2016-08-08
5,8,2016-08-09
6,1,2016-08-09
6,2,2016-08-09
1,5,2016-08-09
1,7,2016-08-09
8,3,2016-08-09
1,7,2016-08-09
8,3,2016-08-09
8,6,2016-08-09
8,2,2016-08-09
1,6,2016-08-09
4,3,2016-08-09
8,4,2016-08-09
8,4,2016-08-09
7,2,2016-08-09
5,4,2016-08-09
5,7,2016-08-09
8,6,2016-08-09
7,2,2016-08-09
3,5,2016-08-09
3,1,2016-08-09
3,7,2016-08-09
3,6,2016-08-09
6,3,2016-08-09
3,1,2016-08-09
8,4,2016-08-09
7,5,2016-08-09
8,6,2016-08-09
7,1,2016-08-09
7,5,2016-08-09
6,8,2016-08-09
7,8,2016-08-09
8,6,2016-08-09
8,7,2016-08-09
7,2,2016-08-09
7,4,2016-08-09
4,7,2016-08-09
8,5,2016-08-09
7,4,2016-08-09
3,5,2016-08-09
2,3,2016-08-09
3,8,2016-08-09
6,4,2016-08-09
1,5,2016-08-09
2,7,2016-08-09
4,6,2016-08-09
8,5,2016-08-09
5,1,2016-08-09
4,7,2016-08-09
1,6,2016-08-09
6,8,2016-08-09
5,2,2016-08-09
4,3,2016-08-10
3,1,2016-08-10
5,4,2016-08-10
4,2,2016-08-10
7,3,2016-08-10
3,2,2016-08-10
1,7,2016-08-10
1,3,2016-08-10
3,5,2016-08-10
7,1,2016-08-10
5,7,2016-08-10
7,6,2016-08-10
2,5,2016-08-10
5,2,2016-08-10
8,6,2016-08-10
5,7,2016-08-10
3,6,2016-08-10
8,2,2016-08-10
2,6,2016-08-10
7,8,2016-08-10
6,5,2016-08-10
8,3,2016-08-10
1,7,2016-08-10
8,2,2016-08-10
6,3,2016-08-10
7,3,2016-08-10
1,5,2016-08-10
6,4,2016-08-10
3,4,2016-08-10
5,8,2016-08-10
7,1,2016-08-10
5,6,2016-08-10
2,8,2016-08-10
4,2,2016-08-10
6,8,2016-08-10
8,2,2016-08-10
4,5,2016-08-10
6,3,2016-08-10
5,6,2016-08-10
4,8,2016-08-10
2,6,2016-08-10
4,7,2016-08-10
2,6,2016-08-10
5,7,2016-08-10
3,6,2016-08-10
6,1,2016-08-10
2,7,2016-08-10
6,7,2016-08-10
6,5,2016-08-10
5,1,2016-08-10
6,8,2016-08-10
7,8,2016-08-11
6,8,2016-08-11
7,6,2016-08-11
7,8,2016-08-11
5,1,2016-08-11
4,3,2016-08-11
4,5,2016-08-11
6,1,2016-08-11
1,5,2016-08-11
3,8,2016-08-11
7,1,2016-08-11
5,1,2016-08-11
8,2,2016-08-11
8,1,2016-08-11
6,4,2016-08-11
8,1,2016-08-11
7,4,2016-08-11
6,4,2016-08-11
3,5,2016-08-11
1,5,2016-08-11
5,6,2016-08-11
5,7,2016-08-11
3,6,2016-08-11
7,1,2016-08-11
1,8,2016-08-11
3,1,2016-08-11
4,7,2016-08-11
4,7,2016-08-11
2,3,2016-08-11
2,6,2016-08-11
1,5,2016-08-11
5,3,2016-08-11
8,3,2016-08-11
6,1,2016-08-11
6,7,2016-08-11
1,6,2016-08-11
8,3,2016-08-11
6,4,2016-08-11
4,3,2016-08-11
3,5,2016-08-11
1,4,2016-08-11
4,5,2016-08-11
8,4,2016-08-11
1,3,2016-08-11
1,5,2016-08-11
3,7,2016-08-11
5,7,2016-08-11
2,6,2016-08-11
1,8,2016-08-11
8,1,2016-08-11
8,7,2016-08-11
6,3,2016-08-12
5,2,2016-08-12
6,4,2016-08-12
4,7,2016-08-12
1,2,2016-08-12
2,7,2016-08-12
6,4,2016-08-12
1,5,2016-08-12
3,7,2016-08-12
1,7,2016-08-12
6,5,2016-08-12
6,2,2016-08-12
5,3,2016-08-12
1,8,2016-08-12
7,6,2016-08-12
8,3,2016-08-12
4,2,2016-08-12
1,7,2016-08-12
4,1,2016-08-12
2,3,2016-08-12
7,8,2016-08-12
2,8,2016-08-12
2,1,2016-08-12
4,3,2016-08-12
1,7,2016-08-12
8,4,2016-08-12
5,8,2016-08-12
6,1,2016-08-12
1,8,2016-08-12
3,4,2016-08-12
8,7,2016-08-12
1,7,2016-08-12
7,6,2016-08-12
4,8,2016-08-12
8,4,2016-08-12
1,7,2016-08-12
1,7,2016-08-12
5,1,2016-08-12
3,5,2016-08-12
6,1,2016-08-12
3,6,2016-08-12
6,2,2016-08-12
7,4,2016-08-12
5,1,2016-08-12
2,5,2016-08-12
7,8,2016-08-12
8,6,2016-08-12
7,6,2016-08-12
5,2,2016-08-12
3,5,2016-08-12
7,8,2016-08-12
6,1,2016-08-12
3,5,2016-08-12
6,2,2016-08-12
7,3,2016-08-12
4,6,2016-08-12
3,2,2016-08-12
8,3,2016-08-12
3,8,2016-08-12
3,1,2016-08-12
4,5,2016-08-12
4,2,2016-08-12
6,1,2016-08-12
1,6,2016-08-12
4,5,2016-08-12
8,3,2016-08-12
2,7,2016-08-12
2,3,2016-08-12
1,7,2016-08-13
2,1,2016-08-13
2,3,2016-08-13
7,4,2016-08-13
3,2,2016-08-13
6,4,2016-08-13
8,3,2016-08-13
1,4,2016-08-13
3,4,2016-08-13
6,3,2016-08-13
4,8,2016-08-13
4,5,2016-08-13
6,3,2016-08-13
3,4,2016-08-13
1,5,2016-08-13
1,4,2016-08-13
8,7,2016-08-13
5,8,2016-08-13
3,8,2016-08-13
8,4,2016-08-13
3,5,2016-08-13
3,8,2016-08-13
7,4,2016-08-13
5,3,2016-08-13
5,3,2016-08-13
7,3,2016-08-13
8,2,2016-08-13
5,6,2016-08-13
8,3,2016-08-13
2,6,2016-08-13
5,7,2016-08-13
2,1,2016-08-13
6,4,2016-08-13
4,5,2016-08-13
6,7,2016-08-13
1,8,2016-08-13
3,7,2016-08-13
2,8,2016-08-13
7,5,2016-08-13
5,4,2016-08-13
3,2,2016-08-13
5,3,2016-08-13
3,2,2016-08-13
1,4,2016-08-13
4,8,2016-08-13
5,6,2016-08-13
5,2,2016-08-13
7,3,2016-08-13
5,7,2016-08-13
2,4,2016-08-13
8,6,2016-08-13
2,4,2016-08-13
8,7,2016-08-13
7,2,2016-08-13
8,5,2016-08-13
5,8,2016-08-13
5,6,2016-08-13
6,2,2016-08-13
3,1,2016-08-13
6,3,2016-08-13
1,2,2016-08-13
5,3,2016-08-13
6,4,2016-08-13
6,4,2016-08-13
5,2,2016-08-13
8,1,2016-08-13
4,2,2016-08-13
4,2,2016-08-13
1,3,2016-08-13
3,1,2016-08-13
3,6,2016-08-13
8,5,2016-08-13
6,4,2016-08-13
1,4,2016-08-13
1,4,2016-08-13
2,7,2016-08-13
3,7,2016-08-13
7,6,2016-08-13
3,1,2016-08-13
8,7,2016-08-13
8,4,2016-08-13
5,3,2016-08-13
5,3,2016-08-13
8,1,2016-08-13
6,8,2016-08-13
1,2,2016-08-14
1,5,2016-08-14
5,3,2016-08-14
4,1,2016-08-14
8,3,2016-08-14
4,1,2016-08-14
3,2,2016-08-14
5,8,2016-08-14
3,8,2016-08-14
8,2,2016-08-14
4,8,2016-08-14
3,4,2016-08-14
1,3,2016-08-14
8,2,2016-08-14
3,4,2016-08-14
6,4,2016-08-14
1,3,2016-08-14
3,6,2016-08-14
8,6,2016-08-14
7,2,2016-08-14
5,3,2016-08-14
6,3,2016-08-14
3,2,2016-08-14
8,5,2016-08-14
5,2,2016-08-14
3,5,2016-08-14
8,4,2016-08-14
4,5,2016-08-14
1,8,2016-08-14
6,1,2016-08-14
7,5,2016-08-14
3,7,2016-08-14
5,7,2016-08-14
1,4,2016-08-14
1,4,2016-08-14
7,4,2016-08-14
1,6,2016-08-14
1,4,2016-08-14
6,1,2016-08-14
7,6,2016-08-14
6,3,2016-08-14
1,7,2016-08-14
8,6,2016-08-14
7,4,2016-08-14
3,8,2016-08-14
7,5,2016-08-14
8,4,2016-08-14
8,6,2016-08-14
5,3,2016-08-14
3,4,2016-08-14
8,4,2016-08-14
7,4,2016-08-14
6,2,2016-08-14
8,4,2016-08-14
1,2,2016-08-14
8,6,2016-08-14
2,6,2016-08-14
6,5,2016-08-14
8,2,2016-08-14
8,6,2016-08-14
1,6,2016-08-14
2,3,2016-08-14
2,6,2016-08-14
4,8,2016-08-14
4,2,2016-08-14
3,2,2016-08-14
4,5,2016-08-14
6,8,2016-08-14
6,4,2016-08-14
8,1,2016-08-14
5,1,2016-08-14
5,3,2016-08-14
3,8,2016-08-14
7,2,2016-08-14
7,2,2016-08-14
7,3,2016-08-14
1,8,2016-08-14
2,5,2016-08-14
7,1,2016-08-14
6,8,2016-08-14
5,6,2016-08-14
1,5,2016-08-14
2,6,2016-08-14
5,3,2016-08-14
5,8,2016-08-14
7,1,2016-08-14
7,1,2016-08-14
1,7,2016-08-14
2,3,2016-08-14
8,4,2016-08-14
3,5,2016-08-14
4,7,2016-08-14
1,4,2016-08-14
5,1,2016-08-14
2,7,2016-08-14
2,8,2016-08-14
1,8,2016-08-14
7,2,2016-08-14
1,2,2016-08-14
4,1,2016-08-15
1,4,2016-08-15
2,5,2016-08-15
5,3,2016-08-15
6,5,2016-08-15
8,6,2016-08-15
3,5,2016-08-15
3,6,2016-08-15
8,6,2016-08-15
6,7,2016-08-15
7,6,2016-08-15
6,3,2016-08-15
8,5,2016-08-15
1,8,2016-08-15
7,8,2016-08-15
8,3,2016-08-15
8,5,2016-08-15
2,6,2016-08-15
3,8,2016-08-15
3,2,2016-08-15
6,4,2016-08-15
4,5,2016-08-15
8,7,2016-08-15
8,6,2016-08-15
7,3,2016-08-15
1,7,2016-08-15
3,5,2016-08-15
3,7,2016-08-15
8,2,2016-08-15
6,4,2016-08-15
8,3,2016-08-15
5,6,2016-08-15
5,8,2016-08-15
8,4,2016-08-15
3,5,2016-08-15
3,4,2016-08-15
5,2,2016-08-15
3,2,2016-08-15
1,4,2016-08-15
1,7,2016-08-15
2,5,2016-08-15
4,8,2016-08-15
7,6,2016-08-15
3,6,2016-08-15
4,5,2016-08-15
6,3,2016-08-15
8,6,2016-08-15
8,1,2016-08-15
4,3,2016-08-15
5,8,2016-08-15
2,8,2016-08-15
5,6,2016-08-15
7,4,2016-08-15
4,2,2016-08-15
1,3,2016-08-15
6,2,2016-08-15
6,2,2016-08-15
1,4,2016-08-15
4,2,2016-08-15
1,3,2016-08-15
2,7,2016-08-15
3,1,2016-08-15
5,2,2016-08-15
4,2,2016-08-15
7,3,2016-08-15
8,6,2016-08-15
3,7,2016-08-15
6,7,2016-08-15
5,3,2016-08-15
2,5,2016-08-15
8,5,2016-08-15
4,6,2016-08-15
2,5,2016-08-15
3,8,2016-08-15
7,2,2016-08-15
5,8,2016-08-16
3,6,2016-08-16
3,4,2016-08-16
7,4,2016-08-16
2,5,2016-08-16
8,6,2016-08-16
4,7,2016-08-16
2,7,2016-08-16
5,7,2016-08-16
4,3,2016-08-16
2,6,2016-08-16
5,8,2016-08-16
2,1,2016-08-16
2,1,2016-08-16
3,5,2016-08-16
6,8,2016-08-16
5,1,2016-08-16
3,6,2016-08-16
3,1,2016-08-16
1,6,2016-08-16
5,6,2016-08-16
1,4,2016-08-16
6,8,2016-08-16
1,4,2016-08-16
3,6,2016-08-16
2,6,2016-08-16
1,3,2016-08-16
1,4,2016-08-16
3,7,2016-08-16
3,5,2016-08-16
6,7,2016-08-16
7,4,2016-08-16
1,7,2016-08-16
4,5,2016-08-16
7,5,2016-08-16
8,6,2016-08-16
2,5,2016-08-16
3,1,2016-08-16
8,2,2016-08-16
2,8,2016-08-16
1,4,2016-08-16
6,5,2016-08-16
1,8,2016-08-16
8,1,2016-08-16
8,1,2016-08-16
8,6,2016-08-16
2,7,2016-08-16
2,7,2016-08-16
6,4,2016-08-16
3,5,2016-08-16
8,1,2016-08-16
7,2,2016-08-16
7,4,2016-08-16
8,2,2016-08-16
5,2,2016-08-16
3,8,2016-08-16
2,3,2016-08-17
3,4,2016-08-17
3,1,2016-08-17
3,1,2016-08-17
8,5,2016-08-17
4,3,2016-08-17
7,6,2016-08-17
7,6,2016-08-17
4,7,2016-08-17
1,8,2016-08-17
6,2,2016-08-17
6,1,2016-08-17
4,2,2016-08-17
3,5,2016-08-17
4,7,2016-08-17
8,6,2016-08-17
8,3,2016-08-17
4,8,2016-08-17
8,4,2016-08-17
5,7,2016-08-17
5,1,2016-08-17
1,7,2016-08-17
6,5,2016-08-17
4,8,2016-08-17
1,3,2016-08-17
3,5,2016-08-17
3,5,2016-08-17
4,5,2016-08-17
5,8,2016-08-17
1,3,2016-08-17
6,8,2016-08-17
7,2,2016-08-17
8,4,2016-08-17
1,4,2016-08-17
8,5,2016-08-17
3,8,2016-08-17
5,3,2016-08-17
4,8,2016-08-17
5,8,2016-08-17
2,1,2016-08-17
7,6,2016-08-17
3,1,2016-08-17
6,1,2016-08-17
6,5,2016-08-17
2,6,2016-08-17
8,7,2016-08-17
4,3,2016-08-17
8,2,2016-08-17
8,6,2016-08-17
5,4,2016-08-17
8,5,2016-08-17
3,8,2016-08-17
3,2,2016-08-17
6,1,2016-08-17
3,4,2016-08-17
1,4,2016-08-17
8,6,2016-08-17
4,1,2016-08-17
3,7,2016-08-17
7,5,2016-08-17
3,8,2016-08-17
4,5,2016-08-17
7,2,2016-08-17
2,8,2016-08-17
3,7,2016-08-17
6,5,2016-08-17
1,6,2016-08-17
4,5,2016-08-17
1,6,2016-08-17
2,5,2016-08-17
1,7,2016-08-17
8,3,2016-08-18
5,4,2016-08-18
6,1,2016-08-18
4,2,2016-08-18
3,2,2016-08-18
1,2,2016-08-18
7,4,2016-08-18
2,6,2016-08-18
3,5,2016-08-18
7,8,2016-08-18
5,3,2016-08-18
2,3,2016-08-18
2,1,2016-08-18
1,3,2016-08-18
6,3,2016-08-18
5,1,2016-08-18
4,7,2016-08-18
7,3,2016-08-18
5,4,2016-08-18
7,5,2016-08-18
6,8,2016-08-18
6,7,2016-08-18
8,6,2016-08-18
4,1,2016-08-18
7,2,2016-08-18
8,1,2016-08-18
1,4,2016-08-18
7,6,2016-08-18
8,2,2016-08-18
5,6,2016-08-18
2,5,2016-08-18
5,3,2016-08-18
8,5,2016-08-18
5,3,2016-08-18
5,7,2016-08-18
3,2,2016-08-18
8,4,2016-08-18
2,8,2016-08-18
1,5,2016-08-18
5,8,2016-08-18
8,1,2016-08-18
7,8,2016-08-18
7,1,2016-08-18
6,3,2016-08-18
3,6,2016-08-18
4,3,2016-08-18
8,2,2016-08-18
1,4,2016-08-18
2,7,2016-08-18
7,5,2016-08-18
8,3,2016-08-18
7,6,2016-08-18
3,8,2016-08-19
6,1,2016-08-19
8,4,2016-08-19
5,2,2016-08-19
6,8,2016-08-19
5,1,2016-08-19
6,8,2016-08-19
7,3,2016-08-19
8,6,2016-08-19
6,4,2016-08-19
6,1,2016-08-19
7,3,2016-08-19
2,3,2016-08-19
7,4,2016-08-19
8,1,2016-08-19
5,7,2016-08-19
2,7,2016-08-19
5,6,2016-08-19
7,3,2016-08-19
3,2,2016-08-19
1,4,2016-08-19
7,3,2016-08-19
5,1,2016-08-19
3,8,2016-08-19
7,5,2016-08-19
8,5,2016-08-19
6,8,2016-08-19
8,3,2016-08-19
3,2,2016-08-19
7,8,2016-08-19
2,8,2016-08-19
6,3,2016-08-19
8,2,2016-08-19
5,3,2016-08-19
8,4,2016-08-19
2,4,2016-08-19
6,3,2016-08-19
4,3,2016-08-19
8,5,2016-08-19
6,3,2016-08-19
7,2,2016-08-19
8,3,2016-08-19
1,2,2016-08-19
7,5,2016-08-19
7,5,2016-08-19
6,1,2016-08-19
5,8,2016-08-19
3,8,2016-08-19
1,2,2016-08-19
7,1,2016-08-19
6,1,2016-08-19
5,6,2016-08-19
4,8,2016-08-19
6,1,2016-08-19
5,2,2016-08-19
7,2,2016-08-19
2,8,2016-08-19
3,7,2016-08-19
7,4,2016-08-19
7,1,2016-08-19
6,7,2016-08-19
1,3,2016-08-19
3,4,2016-08-19
1,8,2016-08-19
4,2,2016-08-19
7,2,2016-08-19
8,2,2016-08-19
7,3,2016-08-19
4,1,2016-08-19
4,1,2016-08-19
1,7,2016-08-20
5,4,2016-08-20
5,8,2016-08-20
7,1,2016-08-20
2,8,2016-08-20
7,5,2016-08-20
1,7,2016-08-20
8,6,2016-08-20
8,1,2016-08-20
7,2,2016-08-20
1,4,2016-08-20
1,2,2016-08-20
7,1,2016-08-20
5,2,2016-08-20
6,7,2016-08-20
6,7,2016-08-20
5,4,2016-08-20
8,4,2016-08-20
1,7,2016-08-20
4,2,2016-08-20
2,4,2016-08-20
7,4,2016-08-20
7,6,2016-08-20
2,5,2016-08-20
7,1,2016-08-20
7,3,2016-08-20
4,8,2016-08-20
4,3,2016-08-20
1,6,2016-08-20
5,6,2016-08-20
2,5,2016-08-20
3,1,2016-08-20
1,8,2016-08-20
2,1,2016-08-20
2,4,2016-08-20
7,4,2016-08-20
1,7,2016-08-20
7,6,2016-08-20
1,7,2016-08-20
5,8,2016-08-20
8,5,2016-08-20
7,3,2016-08-20
8,2,2016-08-20
8,4,2016-08-20
3,7,2016-08-20
3,8,2016-08-20
8,3,2016-08-20
8,6,2016-08-20
5,2,2016-08-20
3,2,2016-08-20
5,4,2016-08-20
6,4,2016-08-20
3,1,2016-08-20
4,2,2016-08-20
2,4,2016-08-20
2,8,2016-08-20
3,1,2016-08-20
6,3,2016-08-20
1,4,2016-08-20
1,3,2016-08-20
5,7,2016-08-20
7,5,2016-08-20
6,3,2016-08-20
2,8,2016-08-20
5,3,2016-08-20
1,7,2016-08-20
7,6,2016-08-20
1,6,2016-08-20
5,1,2016-08-20
8,6,2016-08-20
7,5,2016-08-20
7,1,2016-08-20
7,3,2016-08-20
2,8,2016-08-20
2,4,2016-08-20
4,8,2016-08-20
2,3,2016-08-20
6,2,2016-08-20
6,8,2016-08-20
3,4,2016-08-20
1,3,2016-08-20
7,6,2016-08-20
8,1,2016-08-20
4,1,2016-08-20
8,3,2016-08-20
6,2,2016-08-20
2,7,2016-08-20
7,6,2016-08-20
6,7,2016-08-20
8,6,2016-08-20
5,3,2016-08-20
8,2,2016-08-20
4,1,2016-08-21
8,6,2016-08-21
6,5,2016-08-21
5,4,2016-08-21
8,1,2016-08-21
2,3,2016-08-21
3,6,2016-08-21
5,1,2016-08-21
6,5,2016-08-21
6,7,2016-08-21
3,2,2016-08-21
5,1,2016-08-21
8,4,2016-08-21
8,1,2016-08-21
3,7,2016-08-21
1,7,2016-08-21
8,5,2016-08-21
5,4,2016-08-21
6,8,2016-08-21
2,5,2016-08-21
2,4,2016-08-21
4,1,2016-08-21
1,2,2016-08-21
3,4,2016-08-21
3,7,2016-08-21
2,4,2016-08-21
4,3,2016-08-21
6,5,2016-08-21
7,4,2016-08-21
7,1,2016-08-21
8,3,2016-08-21
2,1,2016-08-21
7,2,2016-08-21
7,5,2016-08-21
7,2,2016-08-21
8,2,2016-08-21
5,7,2016-08-21
1,2,2016-08-21
6,1,2016-08-21
6,7,2016-08-21
8,2,2016-08-21
7,6,2016-08-21
8,2,2016-08-21
7,6,2016-08-21
2,5,2016-08-21
3,1,2016-08-21
1,3,2016-08-21
6,7,2016-08-21
4,3,2016-08-21
1,7,2016-08-21
4,1,2016-08-21
7,6,2016-08-21
6,3,2016-08-21
7,8,2016-08-21
8,7,2016-08-21
6,5,2016-08-21
1,8,2016-08-21
6,3,2016-08-21
7,2,2016-08-21
5,8,2016-08-21
7,6,2016-08-21
5,7,2016-08-21
7,6,2016-08-21
3,1,2016-08-21
3,1,2016-08-21
3,6,2016-08-21
7,2,2016-08-21
2,3,2016-08-21
8,1,2016-08-21
7,4,2016-08-21
5,7,2016-08-21
3,5,2016-08-21
2,4,2016-08-21
4,2,2016-08-21
8,1,2016-08-21
4,3,2016-08-21
8,1,2016-08-21
6,5,2016-08-21
8,4,2016-08-21
8,1,2016-08-21
3,1,2016-08-21
8,6,2016-08-21
6,8,2016-08-21
6,8,2016-08-21
4,2,2016-08-21
2,5,2016-08-21
5,6,2016-08-21
6,7,2016-08-21
8,7,2016-08-21
5,8,2016-08-21
1,3,2016-08-21
6,4,2016-08-21
5,3,2016-08-21
4,1,2016-08-21
6,1,2016-08-21
8,2,2016-08-22
8,4,2016-08-22
5,1,2016-08-22
2,3,2016-08-22
7,5,2016-08-22
4,5,2016-08-22
8,1,2016-08-22
1,5,2016-08-22
7,8,2016-08-22
5,2,2016-08-22
3,1,2016-08-22
6,4,2016-08-22
1,6,2016-08-22
5,4,2016-08-22
2,5,2016-08-22
4,1,2016-08-22
3,7,2016-08-22
5,7,2016-08-22
8,6,2016-08-22
8,6,2016-08-22
3,8,2016-08-22
8,4,2016-08-22
6,7,2016-08-22
3,4,2016-08-22
1,8,2016-08-22
8,3,2016-08-22
5,8,2016-08-22
3,7,2016-08-22
4,2,2016-08-22
4,8,2016-08-22
6,5,2016-08-22
8,7,2016-08-22
2,3,2016-08-22
4,7,2016-08-22
5,2,2016-08-22
1,6,2016-08-22
5,6,2016-08-22
4,7,2016-08-22
8,3,2016-08-22
2,5,2016-08-22
1,4,2016-08-22
5,7,2016-08-22
7,1,2016-08-22
5,4,2016-08-22
8,2,2016-08-22
1,2,2016-08-22
1,3,2016-08-22
2,7,2016-08-22
4,6,2016-08-22
6,8,2016-08-22
3,7,2016-08-22
8,3,2016-08-22
3,6,2016-08-22
8,7,2016-08-22
1,3,2016-08-22
4,8,2016-08-22
5,4,2016-08-22
1,5,2016-08-22
8,2,2016-08-22
2,7,2016-08-22
5,8,2016-08-22
2,7,2016-08-22
1,7,2016-08-22
4,5,2016-08-23
7,1,2016-08-23
8,6,2016-08-23
3,7,2016-08-23
1,6,2016-08-23
5,3,2016-08-23
5,4,2016-08-23
4,7,2016-08-23
5,1,2016-08-23
4,7,2016-08-23
1,5,2016-08-23
1,2,2016-08-23
5,4,2016-08-23
6,1,2016-08-23
2,5,2016-08-23
3,8,2016-08-23
8,5,2016-08-23
2,6,2016-08-23
5,4,2016-08-23
8,3,2016-08-23
7,2,2016-08-23
2,6,2016-08-23
7,6,2016-08-23
1,8,2016-08-23
8,5,2016-08-23
7,8,2016-08-23
8,7,2016-08-23
4,3,2016-08-23
3,2,2016-08-23
4,6,2016-08-23
3,4,2016-08-23
7,6,2016-08-23
1,2,2016-08-23
5,7,2016-08-23
6,4,2016-08-23
2,6,2016-08-23
6,5,2016-08-23
8,7,2016-08-23
4,5,2016-08-23
4,7,2016-08-23
2,3,2016-08-23
2,5,2016-08-23
3,7,2016-08-23
2,4,2016-08-23
4,1,2016-08-23
3,4,2016-08-23
4,6,2016-08-23
8,1,2016-08-23
1,2,2016-08-23
7,6,2016-08-23
3,5,2016-08-23
7,6,2016-08-23
4,2,2016-08-23
2,6,2016-08-23
1,7,2016-08-23
4,5,2016-08-23
3,4,2016-08-23
5,4,2016-08-23
2,4,2016-08-23
7,5,2016-08-23
6,2,2016-08-23
2,8,2016-08-23
4,7,2016-08-23
7,6,2016-08-23
5,2,2016-08-23
3,6,2016-08-24
1,6,2016-08-24
6,3,2016-08-24
7,8,2016-08-24
6,2,2016-08-24
8,4,2016-08-24
7,3,2016-08-24
5,4,2016-08-24
8,5,2016-08-24
6,5,2016-08-24
1,3,2016-08-24
6,4,2016-08-24
5,4,2016-08-24
7,5,2016-08-24
2,8,2016-08-24
3,8,2016-08-24
3,4,2016-08-24
7,1,2016-08-24
4,6,2016-08-24
7,6,2016-08-24
3,4,2016-08-24
3,2,2016-08-24
3,7,2016-08-24
7,1,2016-08-24
1,5,2016-08-24
4,2,2016-08-24
5,3,2016-08-24
8,1,2016-08-24
6,7,2016-08-24
5,3,2016-08-24
8,7,2016-08-24
8,4,2016-08-24
1,6,2016-08-24
2,3,2016-08-24
6,2,2016-08-24
6,2,2016-08-24
3,1,2016-08-24
6,5,2016-08-24
6,8,2016-08-24
4,8,2016-08-24
8,6,2016-08-24
7,2,2016-08-24
8,1,2016-08-24
6,8,2016-08-24
4,6,2016-08-24
1,8,2016-08-24
4,6,2016-08-24
8,1,2016-08-24
5,1,2016-08-24
1,2,2016-08-24
5,1,2016-08-24
2,5,2016-08-24
7,6,2016-08-24
5,7,2016-08-24
5,3,2016-08-24
6,8,2016-08-24
5,6,2016-08-24
4,2,2016-08-24
8,7,2016-08-24
1,3,2016-08-24
3,7,2016-08-24
2,3,2016-08-24
5,6,2016-08-24
3,4,2016-08-24
4,7,2016-08-24
8,2,2016-08-24
4,2,2016-08-24
1,8,2016-08-24
6,8,2016-08-24
8,7,2016-08-24
8,2,2016-08-24
8,4,2016-08-24
4,1,2016-08-24
7,3,2016-08-24
3,1,2016-08-24
5,7,2016-08-25
8,3,2016-08-25
1,3,2016-08-25
7,6,2016-08-25
2,8,2016-08-25
4,1,2016-08-25
3,4,2016-08-25
7,8,2016-08-25
8,6,2016-08-25
5,3,2016-08-25
8,2,2016-08-25
8,5,2016-08-25
4,8,2016-08-25
1,8,2016-08-25
2,6,2016-08-25
7,8,2016-08-25
1,3,2016-08-25
6,8,2016-08-25
6,1,2016-08-25
1,8,2016-08-25
7,6,2016-08-25
2,5,2016-08-25
2,5,2016-08-25
8,5,2016-08-25
3,6,2016-08-25
7,4,2016-08-25
4,7,2016-08-25
2,4,2016-08-25
3,8,2016-08-25
7,4,2016-08-25
1,8,2016-08-25
2,6,2016-08-25
7,2,2016-08-25
5,4,2016-08-25
6,2,2016-08-25
4,7,2016-08-25
7,5,2016-08-25
7,4,2016-08-25
7,5,2016-08-25
2,1,2016-08-25
7,8,2016-08-25
6,2,2016-08-25
2,1,2016-08-25
2,5,2016-08-25
2,1,2016-08-25
5,6,2016-08-25
5,4,2016-08-25
1,2,2016-08-25
8,4,2016-08-25
8,2,2016-08-25
6,8,2016-08-25
6,1,2016-08-25
1,8,2016-08-25
8,7,2016-08-25
3,5,2016-08-26
4,5,2016-08-26
4,1,2016-08-26
2,7,2016-08-26
8,7,2016-08-26
2,4,2016-08-26
7,3,2016-08-26
5,8,2016-08-26
3,5,2016-08-26
4,6,2016-08-26
1,7,2016-08-26
4,5,2016-08-26
6,2,2016-08-26
4,3,2016-08-26
6,1,2016-08-26
1,8,2016-08-26
4,1,2016-08-26
4,8,2016-08-26
4,7,2016-08-26
3,4,2016-08-26
4,1,2016-08-26
